order_detail_id,order_id,product_id,sales,units,gross_profit,cost
5047,5047,17,14.4,4,10.0,4.4
5048,5048,21,13.96,4,9.96,4.0
5049,5049,5,6.5,2,4.22,2.28
5050,5050,18,10.8,3,7.5,3.3
5051,5051,19,18.0,5,12.0,6.0
5052,5052,79,28.8,8,20.0,8.8
5053,5053,79,28.8,8,20.0,8.8
5054,5054,28,18.0,5,12.5,5.5
5055,5055,79,28.8,8,20.0,8.8
5056,5056,79,28.8,8,20.0,8.8
5057,5057,79,28.8,8,20.0,8.8
5058,5058,3,7.2,2,4.8,2.4
5059,5059,4,9.75,3,6.33,3.42
5060,5060,20,14.4,4,9.6,4.8
5061,5061,12,18.75,5,12.25,6.5
5062,5062,24,3.75,1,2.45,1.3
5063,5063,19,18.0,5,12.0,6.0
5064,5064,34,17.45,5,12.45,5.0
5065,5065,11,20.94,6,14.94,6.0
5066,5066,10,16.25,5,10.55,5.7
5067,5067,14,11.25,3,7.35,3.9
5068,5068,16,10.8,3,7.2,3.6
5069,5069,27,3.6,1,2.4,1.2
5070,5070,3,7.2,2,4.8,2.4
5071,5071,8,25.2,7,16.8,8.4
5072,5072,1,7.5,2,4.9,2.6
5073,5073,14,11.25,3,7.35,3.9
5074,5074,2,7.2,2,5.0,2.2
5075,5075,8,25.2,7,16.8,8.4
5076,5076,28,18.0,5,12.5,5.5
5077,5077,59,21.6,6,14.4,7.2
5078,5078,18,10.8,3,7.5,3.3
5079,5079,20,14.4,4,9.6,4.8
5080,5080,40,21.6,6,15.0,6.6
5081,5081,10,16.25,5,10.55,5.7
5082,5082,10,16.25,5,10.55,5.7
5083,5083,17,14.4,4,10.0,4.4
5084,5084,7,10.47,3,7.47,3.0
5085,5085,9,6.98,2,4.98,2.0
5086,5086,23,15.0,4,9.8,5.2
5087,5087,18,10.8,3,7.5,3.3
5088,5088,6,3.6,1,2.5,1.1
5089,5089,21,13.96,4,9.96,4.0
5090,5090,5,6.5,2,4.22,2.28
5091,5091,21,13.96,4,9.96,4.0
5092,5092,17,14.4,4,10.0,4.4
5093,5093,55,24.43,7,17.43,7.0
5094,5094,24,3.75,1,2.45,1.3
5095,5095,41,25.2,7,17.5,7.7
5096,5096,39,3.25,1,2.11,1.14
5097,5097,17,14.4,4,10.0,4.4
5098,5098,4,9.75,3,6.33,3.42
5099,5099,1,7.5,2,4.9,2.6
5100,5100,7,10.47,3,7.47,3.0
5101,5101,19,18.0,5,12.0,6.0
5102,5102,42,26.25,7,17.15,9.1
5103,5103,4,9.75,3,6.33,3.42
5104,5104,23,15.0,4,9.8,5.2
5105,5105,14,11.25,3,7.35,3.9
5106,5106,60,31.41,9,22.41,9.0
5107,5107,18,10.8,3,7.5,3.3
5108,5108,2,7.2,2,5.0,2.2
5109,5109,3,7.2,2,4.8,2.4
5110,5110,1,7.5,2,4.9,2.6
5111,5111,54,26.0,8,16.88,9.12
5112,5112,4,9.75,3,6.33,3.42
5113,5113,18,10.8,3,7.5,3.3
5114,5114,14,11.25,3,7.35,3.9
5115,5115,22,19.5,6,12.66,6.84
5116,5116,6,3.6,1,2.5,1.1
5117,5117,6,3.6,1,2.5,1.1
5118,5118,12,18.75,5,12.25,6.5
5119,5119,18,10.8,3,7.5,3.3
5120,5120,15,27.92,8,19.92,8.0
5121,5121,4,9.75,3,6.33,3.42
5122,5122,34,17.45,5,12.45,5.0
5123,5123,9,6.98,2,4.98,2.0
5124,5124,23,15.0,4,9.8,5.2
5125,5125,12,18.75,5,12.25,6.5
5126,5126,1,7.5,2,4.9,2.6
5127,5127,16,10.8,3,7.2,3.6
5128,5128,39,3.25,1,2.11,1.14
5129,5129,5,6.5,2,4.22,2.28
5130,5130,18,10.8,3,7.5,3.3
5131,5131,1,7.5,2,4.9,2.6
5132,5132,20,14.4,4,9.6,4.8
5133,5133,36,28.8,8,19.2,9.6
5134,5134,90,10.0,8,5.2,4.8
5135,5135,78,5.0,4,2.6,2.4
5136,5136,28,18.0,5,12.5,5.5
5137,5137,13,3.49,1,2.49,1.0
5138,5138,81,48.75,13,31.85,16.9
5139,5139,13,3.49,1,2.49,1.0
5140,5140,17,14.4,4,10.0,4.4
5141,5141,59,21.6,6,14.4,7.2
5142,5142,12,18.75,5,12.25,6.5
5143,5143,8,25.2,7,16.8,8.4
5144,5144,13,3.49,1,2.49,1.0
5145,5145,28,18.0,5,12.5,5.5
5146,5146,48,22.75,7,14.77,7.98
5147,5147,9,6.98,2,4.98,2.0
5148,5148,8,25.2,7,16.8,8.4
5149,5149,14,11.25,3,7.35,3.9
5150,5150,17,14.4,4,10.0,4.4
5151,5151,20,14.4,4,9.6,4.8
5152,5152,48,22.75,7,14.77,7.98
5153,5153,7,10.47,3,7.47,3.0
5154,5154,20,14.4,4,9.6,4.8
5155,5155,28,18.0,5,12.5,5.5
5156,5156,22,19.5,6,12.66,6.84
5157,5157,24,3.75,1,2.45,1.3
5158,5158,9,6.98,2,4.98,2.0
5159,5159,32,22.5,6,14.7,7.8
5160,5160,23,15.0,4,9.8,5.2
5161,5161,41,25.2,7,17.5,7.7
5162,5162,22,19.5,6,12.66,6.84
5163,5163,5,6.5,2,4.22,2.28
5164,5164,18,10.8,3,7.5,3.3
5165,5165,13,3.49,1,2.49,1.0
5166,5166,32,22.5,6,14.7,7.8
5167,5167,1,7.5,2,4.9,2.6
5168,5168,16,10.8,3,7.2,3.6
5169,5169,4,9.75,3,6.33,3.42
5170,5170,21,13.96,4,9.96,4.0
5171,5171,34,17.45,5,12.45,5.0
5172,5172,6,3.6,1,2.5,1.1
5173,5173,6,3.6,1,2.5,1.1
5174,5174,19,18.0,5,12.0,6.0
5175,5175,39,3.25,1,2.11,1.14
5176,5176,12,18.75,5,12.25,6.5
5177,5177,27,3.6,1,2.4,1.2
5178,5178,29,32.5,10,21.1,11.4
5179,5179,19,18.0,5,12.0,6.0
5180,5180,39,3.25,1,2.11,1.14
5181,5181,12,18.75,5,12.25,6.5
5182,5182,27,3.6,1,2.4,1.2
5183,5183,29,32.5,10,21.1,11.4
5184,5184,19,18.0,5,12.0,6.0
5185,5185,39,3.25,1,2.11,1.14
5186,5186,12,18.75,5,12.25,6.5
5187,5187,27,3.6,1,2.4,1.2
5188,5188,29,32.5,10,21.1,11.4
5189,5189,19,18.0,5,12.0,6.0
5190,5190,39,3.25,1,2.11,1.14
5191,5191,12,18.75,5,12.25,6.5
5192,5192,27,3.6,1,2.4,1.2
5193,5193,29,32.5,10,21.1,11.4
5194,5194,9,6.98,2,4.98,2.0
5195,5195,60,31.41,9,22.41,9.0
5196,5196,53,33.75,9,22.05,11.7
5197,5197,19,18.0,5,12.0,6.0
5198,5198,39,3.25,1,2.11,1.14
5199,5199,12,18.75,5,12.25,6.5
5200,5200,27,3.6,1,2.4,1.2
5201,5201,29,32.5,10,21.1,11.4
5202,5202,51,40.0,2,20.0,20.0
5203,5203,34,17.45,5,12.45,5.0
5204,5204,40,21.6,6,15.0,6.6
5205,5205,9,6.98,2,4.98,2.0
5206,5206,5,6.5,2,4.22,2.28
5207,5207,8,25.2,7,16.8,8.4
5208,5208,14,11.25,3,7.35,3.9
5209,5209,42,26.25,7,17.15,9.1
5210,5210,24,3.75,1,2.45,1.3
5211,5211,16,10.8,3,7.2,3.6
5212,5212,24,3.75,1,2.45,1.3
5213,5213,23,15.0,4,9.8,5.2
5214,5214,9,6.98,2,4.98,2.0
5215,5215,57,36.0,10,25.0,11.0
5216,5216,5,6.5,2,4.22,2.28
5217,5217,12,18.75,5,12.25,6.5
5218,5218,16,10.8,3,7.2,3.6
5219,5219,31,13.0,4,8.44,4.56
5220,5220,7,10.47,3,7.47,3.0
5221,5221,43,52.5,14,34.3,18.2
5222,5222,42,26.25,7,17.15,9.1
5223,5223,28,18.0,5,12.5,5.5
5224,5224,6,3.6,1,2.5,1.1
5225,5225,21,13.96,4,9.96,4.0
5226,5226,72,48.86,14,34.86,14.0
5227,5227,42,26.25,7,17.15,9.1
5228,5228,3,7.2,2,4.8,2.4
5229,5229,9,6.98,2,4.98,2.0
5230,5230,11,20.94,6,14.94,6.0
5231,5231,22,19.5,6,12.66,6.84
5232,5232,12,18.75,5,12.25,6.5
5233,5233,1,7.5,2,4.9,2.6
5234,5234,46,32.4,9,22.5,9.9
5235,5235,1,7.5,2,4.9,2.6
5236,5236,3,7.2,2,4.8,2.4
5237,5237,24,3.75,1,2.45,1.3
5238,5238,24,3.75,1,2.45,1.3
5239,5239,3,7.2,2,4.8,2.4
5240,5240,20,14.4,4,9.6,4.8
5241,5241,19,18.0,5,12.0,6.0
5242,5242,19,18.0,5,12.0,6.0
5243,5243,21,13.96,4,9.96,4.0
5244,5244,34,17.45,5,12.45,5.0
5245,5245,17,14.4,4,10.0,4.4
5246,5246,18,10.8,3,7.5,3.3
5247,5247,31,13.0,4,8.44,4.56
5248,5248,18,10.8,3,7.5,3.3
5249,5249,24,3.75,1,2.45,1.3
5250,5250,16,10.8,3,7.2,3.6
5251,5251,5,6.5,2,4.22,2.28
5252,5252,4,9.75,3,6.33,3.42
5253,5253,1,7.5,2,4.9,2.6
5254,5254,1,7.5,2,4.9,2.6
5255,5255,7,10.47,3,7.47,3.0
5256,5256,9,6.98,2,4.98,2.0
5257,5257,2,7.2,2,5.0,2.2
5258,5258,7,10.47,3,7.47,3.0
5259,5259,16,10.8,3,7.2,3.6
5260,5260,7,10.47,3,7.47,3.0
5261,5261,10,16.25,5,10.55,5.7
5262,5262,14,11.25,3,7.35,3.9
5263,5263,4,9.75,3,6.33,3.42
5264,5264,7,10.47,3,7.47,3.0
5265,5265,2,7.2,2,5.0,2.2
5266,5266,16,10.8,3,7.2,3.6
5267,5267,12,18.75,5,12.25,6.5
5268,5268,5,6.5,2,4.22,2.28
5269,5269,18,10.8,3,7.5,3.3
5270,5270,59,21.6,6,14.4,7.2
5271,5271,2,7.2,2,5.0,2.2
5272,5272,13,3.49,1,2.49,1.0
5273,5273,1,7.5,2,4.9,2.6
5274,5274,3,7.2,2,4.8,2.4
5275,5275,20,14.4,4,9.6,4.8
5276,5276,9,6.98,2,4.98,2.0
5277,5277,14,11.25,3,7.35,3.9
5278,5278,3,7.2,2,4.8,2.4
5279,5279,7,10.47,3,7.47,3.0
5280,5280,68,6.25,5,3.25,3.0
5281,5281,1,7.5,2,4.9,2.6
5282,5282,4,9.75,3,6.33,3.42
5283,5283,53,33.75,9,22.05,11.7
5284,5284,5,6.5,2,4.22,2.28
5285,5285,22,19.5,6,12.66,6.84
5286,5286,4,9.75,3,6.33,3.42
5287,5287,28,18.0,5,12.5,5.5
5288,5288,2,7.2,2,5.0,2.2
5289,5289,34,17.45,5,12.45,5.0
5290,5290,91,9.75,3,0.75,9.0
5291,5291,17,14.4,4,10.0,4.4
5292,5292,17,14.4,4,10.0,4.4
5293,5293,2,7.2,2,5.0,2.2
5294,5294,2,7.2,2,5.0,2.2
5295,5295,10,16.25,5,10.55,5.7
5296,5296,55,24.43,7,17.43,7.0
5297,5297,41,25.2,7,17.5,7.7
5298,5298,48,22.75,7,14.77,7.98
5299,5299,56,29.25,9,18.99,10.26
5300,5300,12,18.75,5,12.25,6.5
5301,5301,16,10.8,3,7.2,3.6
5302,5302,4,9.75,3,6.33,3.42
5303,5303,59,21.6,6,14.4,7.2
5304,5304,24,3.75,1,2.45,1.3
5305,5305,12,18.75,5,12.25,6.5
5306,5306,14,11.25,3,7.35,3.9
5307,5307,18,10.8,3,7.5,3.3
5308,5308,16,10.8,3,7.2,3.6
5309,5309,1,7.5,2,4.9,2.6
5310,5310,21,13.96,4,9.96,4.0
5311,5311,4,9.75,3,6.33,3.42
5312,5312,9,6.98,2,4.98,2.0
5313,5313,80,43.2,12,30.0,13.2
5314,5314,20,14.4,4,9.6,4.8
5315,5315,19,18.0,5,12.0,6.0
5316,5316,16,10.8,3,7.2,3.6
5317,5317,24,3.75,1,2.45,1.3
5318,5318,70,6.5,2,0.5,6.0
5319,5319,31,13.0,4,8.44,4.56
5320,5320,46,32.4,9,22.5,9.9
5321,5321,13,3.49,1,2.49,1.0
5322,5322,30,46.8,13,31.2,15.6
5323,5323,2,7.2,2,5.0,2.2
5324,5324,14,11.25,3,7.35,3.9
5325,5325,7,10.47,3,7.47,3.0
5326,5326,15,27.92,8,19.92,8.0
5327,5327,92,46.8,13,32.5,14.3
5328,5328,91,9.75,3,0.75,9.0
5329,5329,1,7.5,2,4.9,2.6
5330,5330,23,15.0,4,9.8,5.2
5331,5331,48,22.75,7,14.77,7.98
5332,5332,16,10.8,3,7.2,3.6
5333,5333,6,3.6,1,2.5,1.1
5334,5334,19,18.0,5,12.0,6.0
5335,5335,63,30.0,8,19.6,10.4
5336,5336,12,18.75,5,12.25,6.5
5337,5337,9,6.98,2,4.98,2.0
5338,5338,7,10.47,3,7.47,3.0
5339,5339,41,25.2,7,17.5,7.7
5340,5340,32,22.5,6,14.7,7.8
5341,5341,54,26.0,8,16.88,9.12
5342,5342,27,3.6,1,2.4,1.2
5343,5343,1,7.5,2,4.9,2.6
5344,5344,41,25.2,7,17.5,7.7
5345,5345,9,6.98,2,4.98,2.0
5346,5346,9,6.98,2,4.98,2.0
5347,5347,2,7.2,2,5.0,2.2
5348,5348,10,16.25,5,10.55,5.7
5349,5349,4,9.75,3,6.33,3.42
5350,5350,40,21.6,6,15.0,6.6
5351,5351,2,7.2,2,5.0,2.2
5352,5352,20,14.4,4,9.6,4.8
5353,5353,4,9.75,3,6.33,3.42
5354,5354,17,14.4,4,10.0,4.4
5355,5355,3,7.2,2,4.8,2.4
5356,5356,4,9.75,3,6.33,3.42
5357,5357,17,14.4,4,10.0,4.4
5358,5358,79,28.8,8,20.0,8.8
5359,5359,3,7.2,2,4.8,2.4
5360,5360,9,6.98,2,4.98,2.0
5361,5361,4,9.75,3,6.33,3.42
5362,5362,19,18.0,5,12.0,6.0
5363,5363,64,13.0,4,1.0,12.0
5364,5364,5,6.5,2,4.22,2.28
5365,5365,20,14.4,4,9.6,4.8
5366,5366,20,14.4,4,9.6,4.8
5367,5367,5,6.5,2,4.22,2.28
5368,5368,3,7.2,2,4.8,2.4
5369,5369,1,7.5,2,4.9,2.6
5370,5370,27,3.6,1,2.4,1.2
5371,5371,2,7.2,2,5.0,2.2
5372,5372,3,7.2,2,4.8,2.4
5373,5373,5,6.5,2,4.22,2.28
5374,5374,23,15.0,4,9.8,5.2
5375,5375,91,9.75,3,0.75,9.0
5376,5376,16,10.8,3,7.2,3.6
5377,5377,4,9.75,3,6.33,3.42
5378,5378,9,6.98,2,4.98,2.0
5379,5379,70,6.5,2,0.5,6.0
5380,5380,11,20.94,6,14.94,6.0
5381,5381,7,10.47,3,7.47,3.0
5382,5382,1,7.5,2,4.9,2.6
5383,5383,14,11.25,3,7.35,3.9
5384,5384,18,10.8,3,7.5,3.3
5385,5385,4,9.75,3,6.33,3.42
5386,5386,7,10.47,3,7.47,3.0
5387,5387,74,100.0,5,50.0,50.0
5388,5388,7,10.47,3,7.47,3.0
5389,5389,8,25.2,7,16.8,8.4
5390,5390,16,10.8,3,7.2,3.6
5391,5391,1,7.5,2,4.9,2.6
5392,5392,42,26.25,7,17.15,9.1
5393,5393,36,28.8,8,19.2,9.6
5394,5394,3,7.2,2,4.8,2.4
5395,5395,4,9.75,3,6.33,3.42
5396,5396,34,17.45,5,12.45,5.0
5397,5397,11,20.94,6,14.94,6.0
5398,5398,1,7.5,2,4.9,2.6
5399,5399,5,6.5,2,4.22,2.28
5400,5400,2,7.2,2,5.0,2.2
5401,5401,4,9.75,3,6.33,3.42
5402,5402,18,10.8,3,7.5,3.3
5403,5403,9,6.98,2,4.98,2.0
5404,5404,23,15.0,4,9.8,5.2
5405,5405,36,28.8,8,19.2,9.6
5406,5406,29,32.5,10,21.1,11.4
5407,5407,16,10.8,3,7.2,3.6
5408,5408,61,36.0,10,24.0,12.0
5409,5409,6,3.6,1,2.5,1.1
5410,5410,56,29.25,9,18.99,10.26
5411,5411,14,11.25,3,7.35,3.9
5412,5412,31,13.0,4,8.44,4.56
5413,5413,4,9.75,3,6.33,3.42
5414,5414,16,10.8,3,7.2,3.6
5415,5415,7,10.47,3,7.47,3.0
5416,5416,28,18.0,5,12.5,5.5
5417,5417,36,28.8,8,19.2,9.6
5418,5418,14,11.25,3,7.35,3.9
5419,5419,28,18.0,5,12.5,5.5
5420,5420,31,13.0,4,8.44,4.56
5421,5421,6,3.6,1,2.5,1.1
5422,5422,31,13.0,4,8.44,4.56
5423,5423,21,13.96,4,9.96,4.0
5424,5424,36,28.8,8,19.2,9.6
5425,5425,9,6.98,2,4.98,2.0
5426,5426,9,6.98,2,4.98,2.0
5427,5427,16,10.8,3,7.2,3.6
5428,5428,21,13.96,4,9.96,4.0
5429,5429,28,18.0,5,12.5,5.5
5430,5430,13,3.49,1,2.49,1.0
5431,5431,9,6.98,2,4.98,2.0
5432,5432,5,6.5,2,4.22,2.28
5433,5433,17,14.4,4,10.0,4.4
5434,5434,5,6.5,2,4.22,2.28
5435,5435,16,10.8,3,7.2,3.6
5436,5436,7,10.47,3,7.47,3.0
5437,5437,20,14.4,4,9.6,4.8
5438,5438,22,19.5,6,12.66,6.84
5439,5439,14,11.25,3,7.35,3.9
5440,5440,41,25.2,7,17.5,7.7
5441,5441,24,3.75,1,2.45,1.3
5442,5442,40,21.6,6,15.0,6.6
5443,5443,7,10.47,3,7.47,3.0
5444,5444,46,32.4,9,22.5,9.9
5445,5445,41,25.2,7,17.5,7.7
5446,5446,18,10.8,3,7.5,3.3
5447,5447,18,10.8,3,7.5,3.3
5448,5448,14,11.25,3,7.35,3.9
5449,5449,24,3.75,1,2.45,1.3
5450,5450,2,7.2,2,5.0,2.2
5451,5451,1,7.5,2,4.9,2.6
5452,5452,18,10.8,3,7.5,3.3
5453,5453,40,21.6,6,15.0,6.6
5454,5454,13,3.49,1,2.49,1.0
5455,5455,5,6.5,2,4.22,2.28
5456,5456,17,14.4,4,10.0,4.4
5457,5457,5,6.5,2,4.22,2.28
5458,5458,20,14.4,4,9.6,4.8
5459,5459,18,10.8,3,7.5,3.3
5460,5460,63,30.0,8,19.6,10.4
5461,5461,13,3.49,1,2.49,1.0
5462,5462,39,3.25,1,2.11,1.14
5463,5463,39,3.25,1,2.11,1.14
5464,5464,79,28.8,8,20.0,8.8
5465,5465,2,7.2,2,5.0,2.2
5466,5466,16,10.8,3,7.2,3.6
5467,5467,14,11.25,3,7.35,3.9
5468,5468,1,7.5,2,4.9,2.6
5469,5469,5,6.5,2,4.22,2.28
5470,5470,3,7.2,2,4.8,2.4
5471,5471,14,11.25,3,7.35,3.9
5472,5472,23,15.0,4,9.8,5.2
5473,5473,2,7.2,2,5.0,2.2
5474,5474,42,26.25,7,17.15,9.1
5475,5475,4,9.75,3,6.33,3.42
5476,5476,5,6.5,2,4.22,2.28
5477,5477,9,6.98,2,4.98,2.0
5478,5478,81,48.75,13,31.85,16.9
5479,5479,1,7.5,2,4.9,2.6
5480,5480,42,26.25,7,17.15,9.1
5481,5481,46,32.4,9,22.5,9.9
5482,5482,13,3.49,1,2.49,1.0
5483,5483,6,3.6,1,2.5,1.1
5484,5484,12,18.75,5,12.25,6.5
5485,5485,34,17.45,5,12.45,5.0
5486,5486,4,9.75,3,6.33,3.42
5487,5487,4,9.75,3,6.33,3.42
5488,5488,12,18.75,5,12.25,6.5
5489,5489,108,43.2,12,28.8,14.4
5490,5490,38,32.4,9,21.6,10.8
5491,5491,14,11.25,3,7.35,3.9
5492,5492,17,14.4,4,10.0,4.4
5493,5493,48,22.75,7,14.77,7.98
5494,5494,9,6.98,2,4.98,2.0
5495,5495,75,3.25,1,0.25,3.0
5496,5496,48,22.75,7,14.77,7.98
5497,5497,23,15.0,4,9.8,5.2
5498,5498,31,13.0,4,8.44,4.56
5499,5499,18,10.8,3,7.5,3.3
5500,5500,7,10.47,3,7.47,3.0
5501,5501,22,19.5,6,12.66,6.84
5502,5502,40,21.6,6,15.0,6.6
5503,5503,28,18.0,5,12.5,5.5
5504,5504,31,13.0,4,8.44,4.56
5505,5505,4,9.75,3,6.33,3.42
5506,5506,34,17.45,5,12.45,5.0
5507,5507,16,10.8,3,7.2,3.6
5508,5508,82,22.75,7,1.75,21.0
5509,5509,18,10.8,3,7.5,3.3
5510,5510,19,18.0,5,12.0,6.0
5511,5511,55,24.43,7,17.43,7.0
5512,5512,59,21.6,6,14.4,7.2
5513,5513,18,10.8,3,7.5,3.3
5514,5514,26,37.5,10,24.5,13.0
5515,5515,2,7.2,2,5.0,2.2
5516,5516,22,19.5,6,12.66,6.84
5517,5517,24,3.75,1,2.45,1.3
5518,5518,23,15.0,4,9.8,5.2
5519,5519,20,14.4,4,9.6,4.8
5520,5520,9,6.98,2,4.98,2.0
5521,5521,4,9.75,3,6.33,3.42
5522,5522,14,11.25,3,7.35,3.9
5523,5523,16,10.8,3,7.2,3.6
5524,5524,15,27.92,8,19.92,8.0
5525,5525,28,18.0,5,12.5,5.5
5526,5526,14,11.25,3,7.35,3.9
5527,5527,32,22.5,6,14.7,7.8
5528,5528,3,7.2,2,4.8,2.4
5529,5529,5,6.5,2,4.22,2.28
5530,5530,2,7.2,2,5.0,2.2
5531,5531,3,7.2,2,4.8,2.4
5532,5532,1,7.5,2,4.9,2.6
5533,5533,2,7.2,2,5.0,2.2
5534,5534,41,25.2,7,17.5,7.7
5535,5535,20,14.4,4,9.6,4.8
5536,5536,8,25.2,7,16.8,8.4
5537,5537,16,10.8,3,7.2,3.6
5538,5538,10,16.25,5,10.55,5.7
5539,5539,34,17.45,5,12.45,5.0
5540,5540,31,13.0,4,8.44,4.56
5541,5541,63,30.0,8,19.6,10.4
5542,5542,23,15.0,4,9.8,5.2
5543,5543,34,17.45,5,12.45,5.0
5544,5544,24,3.75,1,2.45,1.3
5545,5545,31,13.0,4,8.44,4.56
5546,5546,14,11.25,3,7.35,3.9
5547,5547,14,11.25,3,7.35,3.9
5548,5548,55,24.43,7,17.43,7.0
5549,5549,5,6.5,2,4.22,2.28
5550,5550,4,9.75,3,6.33,3.42
5551,5551,56,29.25,9,18.99,10.26
5552,5552,34,17.45,5,12.45,5.0
5553,5553,14,11.25,3,7.35,3.9
5554,5554,14,11.25,3,7.35,3.9
5555,5555,28,18.0,5,12.5,5.5
5556,5556,5,6.5,2,4.22,2.28
5557,5557,34,17.45,5,12.45,5.0
5558,5558,3,7.2,2,4.8,2.4
5559,5559,16,10.8,3,7.2,3.6
5560,5560,23,15.0,4,9.8,5.2
5561,5561,24,3.75,1,2.45,1.3
5562,5562,31,13.0,4,8.44,4.56
5563,5563,7,10.47,3,7.47,3.0
5564,5564,36,28.8,8,19.2,9.6
5565,5565,12,18.75,5,12.25,6.5
5566,5566,6,3.6,1,2.5,1.1
5567,5567,5,6.5,2,4.22,2.28
5568,5568,18,10.8,3,7.5,3.3
5569,5569,12,18.75,5,12.25,6.5
5570,5570,4,9.75,3,6.33,3.42
5571,5571,3,7.2,2,4.8,2.4
5572,5572,28,18.0,5,12.5,5.5
5573,5573,28,18.0,5,12.5,5.5
5574,5574,18,10.8,3,7.5,3.3
5575,5575,46,32.4,9,22.5,9.9
5576,5576,19,18.0,5,12.0,6.0
5577,5577,19,18.0,5,12.0,6.0
5578,5578,6,3.6,1,2.5,1.1
5579,5579,2,7.2,2,5.0,2.2
5580,5580,5,6.5,2,4.22,2.28
5581,5581,22,19.5,6,12.66,6.84
5582,5582,7,10.47,3,7.47,3.0
5583,5583,24,3.75,1,2.45,1.3
5584,5584,74,100.0,5,50.0,50.0
5585,5585,2,7.2,2,5.0,2.2
5586,5586,4,9.75,3,6.33,3.42
5587,5587,28,18.0,5,12.5,5.5
5588,5588,62,16.25,5,1.25,15.0
5589,5589,1,7.5,2,4.9,2.6
5590,5590,10,16.25,5,10.55,5.7
5591,5591,4,9.75,3,6.33,3.42
5592,5592,2,7.2,2,5.0,2.2
5593,5593,32,22.5,6,14.7,7.8
5594,5594,7,10.47,3,7.47,3.0
5595,5595,31,13.0,4,8.44,4.56
5596,5596,21,13.96,4,9.96,4.0
5597,5597,28,18.0,5,12.5,5.5
5598,5598,10,16.25,5,10.55,5.7
5599,5599,13,3.49,1,2.49,1.0
5600,5600,16,10.8,3,7.2,3.6
5601,5601,1,7.5,2,4.9,2.6
5602,5602,1,7.5,2,4.9,2.6
5603,5603,38,32.4,9,21.6,10.8
5604,5604,74,100.0,5,50.0,50.0
5605,5605,3,7.2,2,4.8,2.4
5606,5606,13,3.49,1,2.49,1.0
5607,5607,4,9.75,3,6.33,3.42
5608,5608,1,7.5,2,4.9,2.6
5609,5609,21,13.96,4,9.96,4.0
5610,5610,6,3.6,1,2.5,1.1
5611,5611,17,14.4,4,10.0,4.4
5612,5612,40,21.6,6,15.0,6.6
5613,5613,18,10.8,3,7.5,3.3
5614,5614,5,6.5,2,4.22,2.28
5615,5615,17,14.4,4,10.0,4.4
5616,5616,7,10.47,3,7.47,3.0
5617,5617,16,10.8,3,7.2,3.6
5618,5618,10,16.25,5,10.55,5.7
5619,5619,21,13.96,4,9.96,4.0
5620,5620,2,7.2,2,5.0,2.2
5621,5621,14,11.25,3,7.35,3.9
5622,5622,5,6.5,2,4.22,2.28
5623,5623,7,10.47,3,7.47,3.0
5624,5624,16,10.8,3,7.2,3.6
5625,5625,14,11.25,3,7.35,3.9
5626,5626,60,31.41,9,22.41,9.0
5627,5627,16,10.8,3,7.2,3.6
5628,5628,1,7.5,2,4.9,2.6
5629,5629,41,25.2,7,17.5,7.7
5630,5630,1,7.5,2,4.9,2.6
5631,5631,5,6.5,2,4.22,2.28
5632,5632,23,15.0,4,9.8,5.2
5633,5633,22,19.5,6,12.66,6.84
5634,5634,16,10.8,3,7.2,3.6
5635,5635,3,7.2,2,4.8,2.4
5636,5636,2,7.2,2,5.0,2.2
5637,5637,9,6.98,2,4.98,2.0
5638,5638,5,6.5,2,4.22,2.28
5639,5639,21,13.96,4,9.96,4.0
5640,5640,28,18.0,5,12.5,5.5
5641,5641,5,6.5,2,4.22,2.28
5642,5642,1,7.5,2,4.9,2.6
5643,5643,8,25.2,7,16.8,8.4
5644,5644,3,7.2,2,4.8,2.4
5645,5645,19,18.0,5,12.0,6.0
5646,5646,19,18.0,5,12.0,6.0
5647,5647,7,10.47,3,7.47,3.0
5648,5648,39,3.25,1,2.11,1.14
5649,5649,55,24.43,7,17.43,7.0
5650,5650,16,10.8,3,7.2,3.6
5651,5651,6,3.6,1,2.5,1.1
5652,5652,5,6.5,2,4.22,2.28
5653,5653,4,9.75,3,6.33,3.42
5654,5654,25,3.75,3,1.95,1.8
5655,5655,31,13.0,4,8.44,4.56
5656,5656,7,10.47,3,7.47,3.0
5657,5657,2,7.2,2,5.0,2.2
5658,5658,31,13.0,4,8.44,4.56
5659,5659,86,120.0,6,60.0,60.0
5660,5660,25,3.75,3,1.95,1.8
5661,5661,7,10.47,3,7.47,3.0
5662,5662,4,9.75,3,6.33,3.42
5663,5663,4,9.75,3,6.33,3.42
5664,5664,41,25.2,7,17.5,7.7
5665,5665,20,14.4,4,9.6,4.8
5666,5666,35,45.5,14,29.54,15.96
5667,5667,13,3.49,1,2.49,1.0
5668,5668,3,7.2,2,4.8,2.4
5669,5669,15,27.92,8,19.92,8.0
5670,5670,65,34.9,10,24.9,10.0
5671,5671,5,6.5,2,4.22,2.28
5672,5672,34,17.45,5,12.45,5.0
5673,5673,5,6.5,2,4.22,2.28
5674,5674,10,16.25,5,10.55,5.7
5675,5675,31,13.0,4,8.44,4.56
5676,5676,5,6.5,2,4.22,2.28
5677,5677,22,19.5,6,12.66,6.84
5678,5678,14,11.25,3,7.35,3.9
5679,5679,28,18.0,5,12.5,5.5
5680,5680,2,7.2,2,5.0,2.2
5681,5681,28,18.0,5,12.5,5.5
