order_id,customer_id,location_id,order_date,ship_date,ship_mode
5722,115805,275,2024-07-31,2030-01-21,Same Day
5723,144904,42,2024-09-25,2030-03-24,Standard Class
5724,144904,42,2024-09-25,2030-03-24,Standard Class
5725,144904,43,2024-09-25,2030-03-24,Standard Class
5726,144904,43,2024-09-25,2030-03-24,Standard Class
5727,140886,1057,2021-09-30,2027-03-27,Standard Class
5728,102722,341,2022-04-18,2027-10-10,First Class
5729,124219,1058,2022-08-07,2028-01-29,First Class
5730,124219,1059,2022-08-07,2028-01-29,First Class
5731,158589,31,2022-11-20,2028-05-16,Standard Class
5732,107811,388,2021-04-29,2026-10-24,Standard Class
5733,107811,388,2021-04-29,2026-10-24,Standard Class
5734,163552,1060,2021-07-11,2027-01-05,Standard Class
5735,163552,1060,2021-07-11,2027-01-05,Standard Class
5736,163552,1060,2021-07-11,2027-01-05,Standard Class
5737,163552,1060,2021-07-11,2027-01-05,Standard Class
5738,163552,1060,2021-07-11,2027-01-05,Standard Class
5739,129700,1061,2022-05-04,2027-10-26,First Class
5740,125395,225,2022-06-26,2027-12-20,Second Class
5741,108882,338,2023-01-09,2028-07-07,Standard Class
5742,108882,339,2023-01-09,2028-07-07,Standard Class
5743,122903,499,2023-05-27,2028-11-18,Second Class
5744,122903,499,2023-05-27,2028-11-18,Second Class
5745,122903,54,2023-05-27,2028-11-18,Second Class
5746,164091,1062,2023-09-17,2029-03-14,Standard Class
5747,164091,1062,2023-09-17,2029-03-14,Standard Class
5748,155187,211,2023-09-24,2029-03-18,Second Class
5749,155187,44,2023-09-24,2029-03-18,Second Class
5750,123806,214,2023-11-24,2029-05-19,Second Class
5751,132829,51,2023-12-23,2029-06-17,Second Class
5752,132829,354,2023-12-23,2029-06-17,Second Class
5753,132829,51,2023-12-23,2029-06-17,Second Class
5754,132829,51,2023-12-23,2029-06-17,Second Class
5755,132829,52,2023-12-23,2029-06-17,Second Class
5756,130771,254,2024-07-29,2030-01-24,Standard Class
5757,130771,254,2024-07-29,2030-01-24,Standard Class
5758,111115,245,2023-07-25,2029-01-16,Second Class
5759,160045,322,2024-04-26,2029-10-18,First Class
5760,154088,1026,2024-11-12,2030-05-10,Standard Class
5761,150119,167,2021-04-23,2026-10-18,Standard Class
5762,150119,167,2021-04-23,2026-10-18,Standard Class
5763,150119,167,2021-04-23,2026-10-18,Standard Class
5764,150119,420,2021-04-23,2026-10-18,Standard Class
5765,124583,166,2023-09-01,2029-02-23,Second Class
5766,157490,822,2023-10-06,2029-03-29,First Class
5767,157490,970,2023-10-06,2029-03-29,First Class
5768,157490,970,2023-10-06,2029-03-29,First Class
5769,157490,1063,2023-10-06,2029-03-29,First Class
5770,131968,553,2023-11-11,2029-05-07,Standard Class
5771,131968,554,2023-11-11,2029-05-07,Standard Class
5772,162103,1036,2023-11-13,2029-05-09,Standard Class
5773,155768,436,2023-12-01,2029-05-23,Same Day
5774,155768,435,2023-12-01,2029-05-23,Same Day
5775,155768,436,2023-12-01,2029-05-23,Same Day
5776,155768,1064,2023-12-01,2029-05-23,Same Day
5777,118199,827,2024-05-09,2029-11-01,First Class
5778,118199,48,2024-05-09,2029-11-01,First Class
5779,118199,49,2024-05-09,2029-11-01,First Class
5780,118199,49,2024-05-09,2029-11-01,First Class
5781,118199,49,2024-05-09,2029-11-01,First Class
5782,147032,493,2024-07-31,2030-01-25,Standard Class
5783,147032,493,2024-07-31,2030-01-25,Standard Class
5784,147032,877,2024-07-31,2030-01-25,Standard Class
5785,150770,31,2022-05-03,2027-10-27,First Class
5786,150770,31,2022-05-03,2027-10-27,First Class
5787,150770,31,2022-05-03,2027-10-27,First Class
5788,150770,5,2022-05-03,2027-10-27,First Class
5789,156867,585,2022-11-13,2028-05-09,Standard Class
5790,156867,369,2022-11-13,2028-05-09,Standard Class
5791,156867,585,2022-11-13,2028-05-09,Standard Class
5792,111283,350,2023-02-28,2028-08-24,Standard Class
5793,110898,155,2023-03-06,2028-09-01,Standard Class
5794,110898,85,2023-03-06,2028-09-01,Standard Class
5795,110898,155,2023-03-06,2028-09-01,Standard Class
5796,110898,85,2023-03-06,2028-09-01,Standard Class
5797,167584,479,2023-08-12,2029-02-01,Same Day
5798,113705,146,2024-03-27,2029-09-19,Second Class
5799,113705,336,2024-03-27,2029-09-19,Second Class
5800,113705,336,2024-03-27,2029-09-19,Second Class
5801,113705,146,2024-03-27,2029-09-19,Second Class
5802,113705,336,2024-03-27,2029-09-19,Second Class
5803,113705,336,2024-03-27,2029-09-19,Second Class
5804,125647,275,2024-09-23,2030-03-21,Standard Class
5805,125647,276,2024-09-23,2030-03-21,Standard Class
5806,125647,276,2024-09-23,2030-03-21,Standard Class
5807,118017,1065,2024-12-03,2030-05-29,Second Class
5808,118017,1065,2024-12-03,2030-05-29,Second Class
5809,118017,1066,2024-12-03,2030-05-29,Second Class
5810,118017,1066,2024-12-03,2030-05-29,Second Class
5811,118017,1066,2024-12-03,2030-05-29,Second Class
5812,118017,1065,2024-12-03,2030-05-29,Second Class
5813,118017,1066,2024-12-03,2030-05-29,Second Class
5814,118017,1066,2024-12-03,2030-05-29,Second Class
5815,110100,222,2021-04-25,2026-10-20,Standard Class
5816,139192,31,2021-05-27,2026-11-22,Second Class
5817,139192,31,2021-05-27,2026-11-22,Second Class
5818,163825,42,2022-06-16,2027-12-10,First Class
5819,163825,42,2022-06-16,2027-12-10,First Class
5820,124058,648,2022-11-20,2028-05-16,Standard Class
5821,124058,648,2022-11-20,2028-05-16,Standard Class
5822,157133,1067,2022-11-28,2028-05-25,Standard Class
5823,106362,446,2022-12-11,2028-06-06,Standard Class
5824,107146,281,2023-06-17,2028-12-09,First Class
5825,107146,1068,2023-06-17,2028-12-09,First Class
5826,145583,204,2023-10-13,2029-04-10,Standard Class
5827,145583,696,2023-10-13,2029-04-10,Standard Class
5828,145583,696,2023-10-13,2029-04-10,Standard Class
5829,145583,204,2023-10-13,2029-04-10,Standard Class
5830,145583,204,2023-10-13,2029-04-10,Standard Class
5831,145583,204,2023-10-13,2029-04-10,Standard Class
5832,145583,204,2023-10-13,2029-04-10,Standard Class
5833,103359,18,2023-12-22,2029-06-17,Standard Class
5834,143861,137,2024-06-12,2029-12-10,Standard Class
5835,157448,303,2024-11-16,2030-05-13,Standard Class
5836,157448,121,2024-11-16,2030-05-13,Standard Class
5837,113992,952,2024-12-14,2030-06-11,Standard Class
5838,109491,906,2021-02-20,2026-08-19,Standard Class
5839,109491,906,2021-02-20,2026-08-19,Standard Class
5840,107202,1069,2023-05-21,2028-11-17,Standard Class
5841,111913,781,2023-08-04,2029-01-26,Second Class
5842,111913,781,2023-08-04,2029-01-26,Second Class
5843,111913,781,2023-08-04,2029-01-26,Second Class
5844,152289,370,2023-08-26,2029-02-17,First Class
5845,152289,370,2023-08-26,2029-02-17,First Class
5846,143476,53,2023-09-11,2029-03-05,First Class
5847,143476,53,2023-09-11,2029-03-05,First Class
5848,143476,58,2023-09-11,2029-03-05,First Class
5849,167080,4,2024-06-10,2029-12-05,Standard Class
5850,120999,1070,2024-09-10,2030-03-08,Standard Class
5851,137491,999,2024-11-19,2030-05-18,Standard Class
5852,132276,183,2022-02-23,2027-08-21,Standard Class
5853,132276,183,2022-02-23,2027-08-21,Standard Class
5854,111038,228,2022-12-01,2028-05-28,Standard Class
5855,139262,285,2023-02-21,2028-08-17,Standard Class
5856,139262,91,2023-02-21,2028-08-17,Standard Class
5857,139262,91,2023-02-21,2028-08-17,Standard Class
5858,105753,132,2023-10-20,2029-04-17,Standard Class
5859,115161,992,2021-01-31,2026-07-26,First Class
5860,129147,1071,2021-11-02,2027-04-29,Standard Class
5861,129147,1071,2021-11-02,2027-04-29,Standard Class
5862,129147,1071,2021-11-02,2027-04-29,Standard Class
5863,118514,349,2023-02-03,2028-08-02,Standard Class
5864,137498,44,2024-09-09,2030-03-07,Second Class
5865,137498,44,2024-09-09,2030-03-07,Second Class
5866,137498,44,2024-09-09,2030-03-07,Second Class
5867,119319,188,2024-11-06,2030-05-02,Second Class
5868,102869,142,2021-09-09,2027-03-07,Second Class
5869,102869,144,2021-09-09,2027-03-07,Second Class
5870,102869,142,2021-09-09,2027-03-07,Second Class
5871,102869,142,2021-09-09,2027-03-07,Second Class
5872,119907,290,2022-12-01,2028-05-30,Standard Class
5873,130477,232,2023-04-08,2028-10-02,Standard Class
5874,130477,245,2023-04-08,2028-10-02,Standard Class
5875,130477,232,2023-04-08,2028-10-02,Standard Class
5876,101693,255,2023-06-25,2028-12-17,Second Class
5877,101693,255,2023-06-25,2028-12-17,Second Class
5878,137043,198,2023-12-23,2029-06-16,Second Class
5879,137043,198,2023-12-23,2029-06-16,Second Class
5880,169439,287,2024-09-09,2030-03-06,Standard Class
5881,169439,287,2024-09-09,2030-03-06,Standard Class
5882,162789,19,2024-09-22,2030-03-17,Second Class
5883,162789,18,2024-09-22,2030-03-17,Second Class
5884,116701,187,2024-12-17,2030-06-13,Second Class
5885,133431,1,2024-12-17,2030-06-13,Standard Class
5886,133431,1,2024-12-17,2030-06-13,Standard Class
5887,152331,276,2023-06-26,2028-12-20,Standard Class
5888,124856,3,2021-09-29,2027-03-26,Second Class
5889,124856,3,2021-09-29,2027-03-26,Second Class
5890,124856,3,2021-09-29,2027-03-26,Second Class
5891,124856,4,2021-09-29,2027-03-26,Second Class
5892,142762,5,2023-05-23,2028-11-16,Standard Class
5893,116379,2,2023-11-07,2029-05-04,Standard Class
5894,139878,24,2023-11-11,2029-05-08,Standard Class
5895,117058,276,2021-05-27,2026-11-20,First Class
5896,100706,197,2021-12-16,2027-06-10,Second Class
5897,100706,198,2021-12-16,2027-06-10,Second Class
5898,131779,400,2022-06-12,2027-12-08,Standard Class
5899,157245,131,2023-05-19,2028-11-13,Standard Class
5900,150595,275,2024-05-22,2029-11-16,Standard Class
5901,150595,276,2024-05-22,2029-11-16,Standard Class
5902,150595,276,2024-05-22,2029-11-16,Standard Class
5903,108329,1072,2024-12-09,2030-06-06,Standard Class
5904,169019,316,2021-07-26,2027-01-20,Standard Class
5905,169019,316,2021-07-26,2027-01-20,Standard Class
5906,169019,316,2021-07-26,2027-01-20,Standard Class
5907,169019,316,2021-07-26,2027-01-20,Standard Class
5908,169019,316,2021-07-26,2027-01-20,Standard Class
5909,169019,316,2021-07-26,2027-01-20,Standard Class
5910,110030,130,2021-12-06,2027-05-31,Second Class
5911,113166,344,2021-12-24,2027-06-18,First Class
5912,109512,4,2022-03-05,2027-08-26,Same Day
5913,109512,3,2022-03-05,2027-08-26,Same Day
5914,109512,3,2022-03-05,2027-08-26,Same Day
5915,106341,350,2023-10-20,2029-04-14,First Class
5916,118521,18,2024-02-16,2029-08-12,Standard Class
5917,148264,319,2024-12-08,2030-06-01,First Class
5918,148264,318,2024-12-08,2030-06-01,First Class
5919,148264,318,2024-12-08,2030-06-01,First Class
5920,117478,142,2021-09-21,2027-03-17,First Class
5921,129707,1073,2024-04-25,2029-10-20,Standard Class
5922,133235,127,2024-08-01,2030-01-25,First Class
5923,156559,784,2021-08-19,2027-02-16,Standard Class
5924,109855,42,2021-09-01,2027-02-26,Standard Class
5925,109855,42,2021-09-01,2027-02-26,Standard Class
5926,126277,167,2021-09-13,2027-03-11,Second Class
5927,123323,175,2021-11-07,2027-05-05,Standard Class
5928,136749,152,2022-12-25,2028-06-18,Second Class
5929,136749,152,2022-12-25,2028-06-18,Second Class
5930,169194,844,2023-06-20,2028-12-15,Standard Class
5931,169194,844,2023-06-20,2028-12-15,Standard Class
5932,113733,1074,2023-12-08,2029-06-03,Standard Class
5933,113733,714,2023-12-08,2029-06-03,Standard Class
5934,113733,714,2023-12-08,2029-06-03,Standard Class
5935,169320,1075,2024-07-23,2030-01-15,Second Class
5936,169320,1075,2024-07-23,2030-01-15,Second Class
5937,103814,1014,2024-12-09,2030-06-08,Standard Class
5938,115987,540,2021-09-08,2027-03-06,Second Class
5939,114923,167,2022-02-08,2027-08-06,Standard Class
5940,166443,2,2023-11-04,2029-04-27,First Class
5941,105991,70,2024-05-05,2029-10-27,First Class
5942,105991,438,2024-05-05,2029-10-27,First Class
5943,105991,438,2024-05-05,2029-10-27,First Class
5944,113320,327,2021-12-12,2027-06-07,Second Class
5945,113320,327,2021-12-12,2027-06-07,Second Class
5946,113320,327,2021-12-12,2027-06-07,Second Class
5947,121965,245,2022-06-19,2027-12-14,Standard Class
5948,121965,245,2022-06-19,2027-12-14,Standard Class
5949,121965,245,2022-06-19,2027-12-14,Standard Class
5950,141019,133,2023-05-14,2028-11-03,Same Day
5951,139486,245,2023-05-21,2028-11-12,First Class
5952,139486,245,2023-05-21,2028-11-12,First Class
5953,131149,288,2023-07-10,2029-01-03,Standard Class
5954,131149,289,2023-07-10,2029-01-03,Standard Class
5955,131912,157,2023-10-29,2029-04-23,Second Class
5956,144092,634,2023-11-05,2029-04-29,Second Class
5957,144092,873,2023-11-05,2029-04-29,Second Class
5958,144092,634,2023-11-05,2029-04-29,Second Class
5959,133340,262,2023-12-09,2029-06-04,Standard Class
5960,133340,262,2023-12-09,2029-06-04,Standard Class
5961,133340,263,2023-12-09,2029-06-04,Standard Class
5962,154739,31,2023-12-10,2029-06-06,Second Class
5963,134061,99,2021-04-29,2026-10-25,Standard Class
5964,153927,1076,2021-08-12,2027-02-03,First Class
5965,153927,1077,2021-08-12,2027-02-03,First Class
5966,137974,39,2022-04-16,2027-10-09,First Class
5967,137974,40,2022-04-16,2027-10-09,First Class
5968,137974,39,2022-04-16,2027-10-09,First Class
5969,137974,39,2022-04-16,2027-10-09,First Class
5970,164833,48,2022-06-04,2027-11-25,Same Day
5971,164833,49,2022-06-04,2027-11-25,Same Day
5972,163195,94,2024-02-17,2029-08-13,Second Class
5973,120222,232,2024-04-25,2029-10-23,Standard Class
5974,120222,232,2024-04-25,2029-10-23,Standard Class
5975,104283,515,2021-06-27,2026-12-22,Standard Class
5976,104283,516,2021-06-27,2026-12-22,Standard Class
5977,104283,515,2021-06-27,2026-12-22,Standard Class
5978,169740,566,2022-02-20,2027-08-18,Standard Class
5979,120161,649,2022-12-18,2028-06-14,Standard Class
5980,105263,181,2023-08-06,2029-01-31,Standard Class
5981,105277,845,2023-12-04,2029-05-30,Standard Class
5982,104038,1078,2022-02-06,2027-08-01,First Class
5983,104038,1079,2022-02-06,2027-08-01,First Class
5984,143238,1080,2022-09-06,2028-02-29,First Class
5985,141572,869,2024-05-28,2029-11-21,Second Class
5986,118367,18,2024-10-28,2030-04-25,Second Class
5987,163860,1081,2024-12-28,2030-06-24,Standard Class
5988,163860,1081,2024-12-28,2030-06-24,Standard Class
5989,163860,433,2024-12-28,2030-06-24,Standard Class
5990,163860,433,2024-12-28,2030-06-24,Standard Class
5991,159814,87,2021-06-24,2026-12-19,Standard Class
5992,116722,175,2023-11-11,2029-05-08,Standard Class
5993,116722,216,2023-11-11,2029-05-08,Standard Class
5994,116722,216,2023-11-11,2029-05-08,Standard Class
5995,133823,36,2024-05-11,2029-11-02,Same Day
5996,133823,290,2024-05-11,2029-11-02,Same Day
5997,133823,290,2024-05-11,2029-11-02,Same Day
5998,118731,175,2024-11-20,2030-05-15,Second Class
5999,118731,216,2024-11-20,2030-05-15,Second Class
6000,112830,614,2023-06-06,2028-11-30,Standard Class
6001,112830,114,2023-06-06,2028-11-30,Standard Class
6002,103709,1082,2023-09-08,2029-03-07,Standard Class
6003,103709,1082,2023-09-08,2029-03-07,Standard Class
6004,103709,1054,2023-09-08,2029-03-07,Standard Class
6005,118969,58,2023-10-02,2029-03-25,First Class
6006,121790,172,2024-01-30,2029-07-29,Standard Class
6007,121790,172,2024-01-30,2029-07-29,Standard Class
6008,121790,307,2024-01-30,2029-07-29,Standard Class
6009,121790,307,2024-01-30,2029-07-29,Standard Class
6010,121804,1083,2024-03-03,2029-08-29,Standard Class
6011,102736,134,2024-09-05,2030-03-02,Standard Class
6012,102736,134,2024-09-05,2030-03-02,Standard Class
6013,102736,134,2024-09-05,2030-03-02,Standard Class
6014,106782,1084,2024-12-21,2030-06-19,Standard Class
6015,131450,331,2021-08-08,2027-02-05,Standard Class
6016,131450,331,2021-08-08,2027-02-05,Standard Class
6017,131450,331,2021-08-08,2027-02-05,Standard Class
6018,131450,201,2021-08-08,2027-02-05,Standard Class
6019,141327,533,2022-11-30,2028-05-25,First Class
6020,141327,533,2022-11-30,2028-05-25,First Class
6021,141327,1085,2022-11-30,2028-05-25,First Class
6022,125206,71,2023-01-03,2028-06-27,First Class
6023,126732,69,2023-09-02,2029-02-26,Standard Class
6024,126732,68,2023-09-02,2029-02-26,Standard Class
6025,126732,69,2023-09-02,2029-02-26,Standard Class
6026,126732,69,2023-09-02,2029-02-26,Standard Class
6027,126732,68,2023-09-02,2029-02-26,Standard Class
6028,126732,68,2023-09-02,2029-02-26,Standard Class
6029,148803,111,2023-12-11,2029-06-02,Same Day
6030,109183,389,2024-12-04,2030-06-01,Standard Class
6031,109918,558,2021-09-07,2027-03-05,Second Class
6032,109918,557,2021-09-07,2027-03-05,Second Class
6033,109918,557,2021-09-07,2027-03-05,Second Class
6034,102876,79,2022-09-07,2028-03-06,Standard Class
6035,102876,78,2022-09-07,2028-03-06,Standard Class
6036,102876,79,2022-09-07,2028-03-06,Standard Class
6037,143406,52,2023-09-26,2029-03-22,Standard Class
6038,143406,51,2023-09-26,2029-03-22,Standard Class
6039,103506,549,2024-07-23,2030-01-17,Standard Class
6040,119011,31,2024-08-20,2030-02-15,Standard Class
6041,119011,5,2024-08-20,2030-02-15,Standard Class
6042,119011,31,2024-08-20,2030-02-15,Standard Class
6043,115420,211,2022-04-25,2027-10-23,Standard Class
6044,114727,247,2023-07-18,2029-01-13,Standard Class
6045,114727,246,2023-07-18,2029-01-13,Standard Class
6046,114727,246,2023-07-18,2029-01-13,Standard Class
6047,114727,246,2023-07-18,2029-01-13,Standard Class
6048,114727,818,2023-07-18,2029-01-13,Standard Class
6049,134362,142,2023-09-29,2029-03-24,First Class
6050,108000,216,2024-01-12,2029-07-08,Standard Class
6051,128832,333,2024-04-24,2029-10-18,First Class
6052,100223,187,2024-07-05,2029-12-31,Standard Class
6053,100223,187,2024-07-05,2029-12-31,Standard Class
6054,100223,187,2024-07-05,2029-12-31,Standard Class
6055,100223,63,2024-07-05,2029-12-31,Standard Class
6056,100223,187,2024-07-05,2029-12-31,Standard Class
6057,137092,275,2021-10-20,2027-04-14,Second Class
6058,137092,276,2021-10-20,2027-04-14,Second Class
6059,137092,275,2021-10-20,2027-04-14,Second Class
6060,137092,275,2021-10-20,2027-04-14,Second Class
6061,137092,276,2021-10-20,2027-04-14,Second Class
6062,147648,5,2021-11-26,2027-05-24,Standard Class
6063,138919,270,2022-09-17,2028-03-13,Standard Class
6064,118766,161,2022-10-15,2028-04-13,Standard Class
6065,118766,188,2022-10-15,2028-04-13,Standard Class
6066,112025,309,2023-07-30,2029-01-24,Standard Class
6067,125969,211,2023-11-06,2029-05-02,Second Class
6068,125969,211,2023-11-06,2029-05-02,Second Class
6069,164168,289,2024-11-12,2030-05-11,Standard Class
6070,164168,288,2024-11-12,2030-05-11,Standard Class
6071,164168,289,2024-11-12,2030-05-11,Standard Class
6072,164168,288,2024-11-12,2030-05-11,Standard Class
6073,164168,289,2024-11-12,2030-05-11,Standard Class
6074,164168,289,2024-11-12,2030-05-11,Standard Class
6075,117702,213,2024-11-28,2030-05-27,Standard Class
6076,117702,213,2024-11-28,2030-05-27,Standard Class
6077,117702,213,2024-11-28,2030-05-27,Standard Class
6078,108294,12,2024-12-10,2030-06-02,Same Day
6079,115084,1086,2021-10-18,2027-04-14,Standard Class
6080,141110,338,2021-11-26,2027-05-24,Standard Class
6081,141110,339,2021-11-26,2027-05-24,Standard Class
6082,141110,339,2021-11-26,2027-05-24,Standard Class
6083,141110,338,2021-11-26,2027-05-24,Standard Class
6084,160129,142,2023-11-23,2029-05-15,Same Day
6085,160129,143,2023-11-23,2029-05-15,Same Day
6086,160129,144,2023-11-23,2029-05-15,Same Day
6087,131618,485,2024-06-17,2029-12-11,First Class
6088,131618,454,2024-06-17,2029-12-11,First Class
6089,131618,454,2024-06-17,2029-12-11,First Class
6090,165869,151,2024-07-31,2030-01-26,Standard Class
6091,165869,417,2024-07-31,2030-01-26,Standard Class
6092,169929,1087,2024-09-25,2030-03-21,First Class
6093,130813,303,2021-01-06,2026-07-01,Second Class
6094,118955,230,2022-06-16,2027-12-11,Standard Class
6095,118955,1088,2022-06-16,2027-12-11,Standard Class
6096,118955,230,2022-06-16,2027-12-11,Standard Class
6097,111927,1038,2022-11-14,2028-05-11,Standard Class
6098,111927,844,2022-11-14,2028-05-11,Standard Class
6099,109456,216,2021-10-16,2027-04-09,Same Day
6100,109456,216,2021-10-16,2027-04-09,Same Day
6101,124730,590,2021-11-26,2027-05-19,Same Day
6102,124730,1089,2021-11-26,2027-05-19,Same Day
6103,124730,1089,2021-11-26,2027-05-19,Same Day
6104,124730,590,2021-11-26,2027-05-19,Same Day
6105,124730,590,2021-11-26,2027-05-19,Same Day
6106,165414,86,2022-12-21,2028-06-15,First Class
6107,136994,71,2023-05-27,2028-11-22,Standard Class
6108,152765,177,2023-06-15,2028-12-08,First Class
6109,135307,1090,2024-11-26,2030-05-20,First Class
6110,135307,1090,2024-11-26,2030-05-20,First Class
6111,126522,794,2021-09-01,2027-02-26,Second Class
6112,122910,70,2022-05-12,2027-11-06,Standard Class
6113,160031,614,2024-12-04,2030-05-30,Second Class
6114,165659,571,2021-06-01,2026-11-27,Standard Class
6115,165659,571,2021-06-01,2026-11-27,Standard Class
6116,104430,857,2022-10-22,2028-04-17,Standard Class
6117,168207,156,2022-11-02,2028-04-28,Standard Class
6118,168207,34,2022-11-02,2028-04-28,Standard Class
6119,168207,34,2022-11-02,2028-04-28,Standard Class
6120,168207,34,2022-11-02,2028-04-28,Standard Class
6121,154620,582,2022-12-12,2028-06-07,Standard Class
6122,159373,316,2023-03-13,2028-09-07,Standard Class
6123,159373,406,2023-03-13,2028-09-07,Standard Class
6124,159373,316,2023-03-13,2028-09-07,Standard Class
6125,157364,150,2023-11-19,2029-05-13,First Class
6126,147725,688,2024-09-14,2030-03-07,Same Day
6127,122700,420,2024-11-26,2030-05-23,Standard Class
6128,103429,181,2021-05-30,2026-11-22,First Class
6129,103429,183,2021-05-30,2026-11-22,First Class
6130,103429,183,2021-05-30,2026-11-22,First Class
6131,103429,183,2021-05-30,2026-11-22,First Class
6132,160773,809,2021-07-01,2026-12-26,Standard Class
6133,160773,809,2021-07-01,2026-12-26,Standard Class
6134,164721,203,2021-11-25,2027-05-20,Second Class
6135,164721,182,2021-11-25,2027-05-20,Second Class
6136,164721,203,2021-11-25,2027-05-20,Second Class
6137,109827,58,2023-12-25,2029-06-23,Standard Class
6138,109827,53,2023-12-25,2029-06-23,Standard Class
6139,109827,53,2023-12-25,2029-06-23,Standard Class
6140,109827,58,2023-12-25,2029-06-23,Standard Class
6141,109827,53,2023-12-25,2029-06-23,Standard Class
6142,144820,370,2024-10-03,2030-03-30,Second Class
6143,102239,1091,2023-05-05,2028-10-26,First Class
6144,102239,1092,2023-05-05,2028-10-26,First Class
6145,102834,175,2024-03-09,2029-09-03,Standard Class
6146,162978,5,2024-05-04,2029-10-30,Standard Class
6147,162978,31,2024-05-04,2029-10-30,Standard Class
6148,162978,5,2024-05-04,2029-10-30,Standard Class
6149,158407,843,2024-06-04,2029-12-01,Standard Class
6150,158407,939,2024-06-04,2029-12-01,Standard Class
6151,152142,216,2024-11-14,2030-05-12,Standard Class
6152,101245,5,2024-11-27,2030-05-26,Standard Class
6153,101245,5,2024-11-27,2030-05-26,Standard Class
6154,112837,435,2021-09-11,2027-03-09,Standard Class
6155,157280,192,2023-11-05,2029-04-29,First Class
6156,157280,807,2023-11-05,2029-04-29,First Class
6157,157280,192,2023-11-05,2029-04-29,First Class
6158,117436,909,2024-06-08,2029-12-05,Standard Class
6159,116246,19,2021-09-12,2027-03-10,Second Class
6160,117037,276,2023-05-17,2028-11-09,First Class
6161,117037,276,2023-05-17,2028-11-09,First Class
6162,117037,276,2023-05-17,2028-11-09,First Class
6163,117037,276,2023-05-17,2028-11-09,First Class
6164,111416,18,2023-09-17,2029-03-14,Standard Class
6165,132997,227,2023-11-07,2029-05-01,First Class
6166,132997,227,2023-11-07,2029-05-01,First Class
6167,132997,99,2023-11-07,2029-05-01,First Class
6168,132997,227,2023-11-07,2029-05-01,First Class
6169,132997,99,2023-11-07,2029-05-01,First Class
6170,166128,272,2024-04-11,2029-10-09,Standard Class
6171,166128,371,2024-04-11,2029-10-09,Standard Class
6172,102218,252,2024-09-02,2030-02-25,Second Class
6173,102659,1024,2024-12-09,2030-06-07,Standard Class
6174,124478,258,2021-08-08,2027-02-02,Standard Class
6175,124478,1093,2021-08-08,2027-02-02,Standard Class
6176,124478,258,2021-08-08,2027-02-02,Standard Class
6177,124478,258,2021-08-08,2027-02-02,Standard Class
6178,124478,1016,2021-08-08,2027-02-02,Standard Class
6179,168823,548,2021-09-21,2027-03-17,First Class
6180,168823,45,2021-09-21,2027-03-17,First Class
6181,140732,211,2021-11-11,2027-05-06,Second Class
6182,140732,44,2021-11-11,2027-05-06,Second Class
6183,140732,44,2021-11-11,2027-05-06,Second Class
6184,130974,561,2022-11-27,2028-05-21,Second Class
6185,130974,561,2022-11-27,2028-05-21,Second Class
6186,130974,561,2022-11-27,2028-05-21,Second Class
6187,130974,561,2022-11-27,2028-05-21,Second Class
6188,130974,561,2022-11-27,2028-05-21,Second Class
6189,130974,561,2022-11-27,2028-05-21,Second Class
6190,130974,561,2022-11-27,2028-05-21,Second Class
6191,110324,262,2022-12-01,2028-05-27,Standard Class
6192,110324,263,2022-12-01,2028-05-27,Standard Class
6193,110324,1094,2022-12-01,2028-05-27,Standard Class
6194,143105,183,2022-12-10,2028-06-01,Same Day
6195,143105,181,2022-12-10,2028-06-01,Same Day
6196,143105,181,2022-12-10,2028-06-01,Same Day
6197,143105,183,2022-12-10,2028-06-01,Same Day
6198,128916,309,2023-08-18,2029-02-09,Second Class
6199,128916,309,2023-08-18,2029-02-09,Second Class
6200,117793,1095,2023-08-23,2029-02-18,Standard Class
6201,117793,1096,2023-08-23,2029-02-18,Standard Class
6202,117793,1097,2023-08-23,2029-02-18,Standard Class
6203,117793,1097,2023-08-23,2029-02-18,Standard Class
6204,107727,130,2024-10-19,2030-04-15,Second Class
6205,158722,89,2024-10-20,2030-04-18,Standard Class
6206,110373,107,2024-10-27,2030-04-22,Second Class
6207,110373,107,2024-10-27,2030-04-22,Second Class
6208,133704,1098,2021-09-20,2027-03-19,Standard Class
6209,133704,44,2021-09-20,2027-03-19,Standard Class
6210,132010,146,2021-10-13,2027-04-07,First Class
6211,132010,336,2021-10-13,2027-04-07,First Class
6212,132010,1099,2021-10-13,2027-04-07,First Class
6213,132010,336,2021-10-13,2027-04-07,First Class
6214,157028,720,2022-11-28,2028-05-25,Standard Class
6215,165078,154,2023-11-05,2029-05-02,Standard Class
6216,165078,154,2023-11-05,2029-05-02,Standard Class
6217,165078,1100,2023-11-05,2029-05-02,Standard Class
6218,152247,1101,2023-11-07,2029-05-04,Standard Class
6219,123638,593,2024-06-27,2029-12-25,Standard Class
6220,151708,205,2021-08-08,2027-02-04,Standard Class
6221,151708,806,2021-08-08,2027-02-04,Standard Class
6222,113131,167,2022-09-24,2028-03-16,Same Day
6223,113131,167,2022-09-24,2028-03-16,Same Day
6224,113131,167,2022-09-24,2028-03-16,Same Day
6225,113131,167,2022-09-24,2028-03-16,Same Day
6226,113131,420,2022-09-24,2028-03-16,Same Day
6227,145828,133,2022-10-05,2028-03-29,First Class
6228,168529,1,2022-10-08,2028-04-03,Standard Class
6229,144288,389,2022-12-25,2028-06-22,Standard Class
